"BodyAccMean_X" "BodyAccMean_Y" "BodyAccMean_Z" "GravityAccMean_X" "GravityAccMean_Y" "GravityAccMean_Z" "BodyGyroMean_X" "BodyGyroMean_Y" "BodyGyroMean_Z" "BodyAccStd_X" "BodyAccStd_Y" "BodyAccStd_Z" "GravityAccStd_X" "GravityAccStd_Y" "GravityAccStd_Z" "BodyGyroStd_X" "BodyGyroStd_Y" "BodyGyroStd_Z" "VolunteerID" "ActivityDescr"
0.26462594 -0.02064546 -0.13564359 0.9191999 -0.17403367 -0.26008812 -0.047499318 -0.12573261 0.11719112 -0.99146795 -0.97401378 -0.98009627 -0.9911455 -0.99559956 -0.97124679 -0.96917242 -0.97012947 -0.98115796 23 "STANDING"
0.2688529 -0.021748677 -0.12710832 0.91520767 -0.17608232 -0.26950693 -0.034629428 -0.10346974 0.10164193 -0.99042417 -0.97041594 -0.96426001 -0.98598177 -0.98459732 -0.95483649 -0.97454008 -0.9700815 -0.98036588 23 "STANDING"
0.28083938 -0.014487101 -0.10207135 0.91236288 -0.17903421 -0.27665887 -0.029386088 -0.072480299 0.081981536 -0.99297435 -0.97271813 -0.97130489 -0.99648024 -0.99287266 -0.98660094 -0.98583266 -0.978343 -0.98597101 23 "STANDING"
0.28218314 -0.012658452 -0.096964255 0.91321865 -0.1773303 -0.2746452 -0.023140412 -0.067543093 0.076263984 -0.99450823 -0.98354119 -0.98150902 -0.99567548 -0.98796125 -0.97805158 -0.99019872 -0.98179755 -0.99124108 23 "STANDING"
0.28057697 -0.013744993 -0.10385001 0.91490636 -0.17403984 -0.27001875 -0.020320028 -0.077317772 0.082306423 -0.9946535 -0.98755107 -0.98718269 -0.99592873 -0.99161627 -0.98573499 -0.99048349 -0.9869933 -0.99376089 23 "STANDING"
0.28098375 -0.015254293 -0.1040255 0.91634282 -0.17189881 -0.26799007 -0.022426697 -0.074631094 0.080088873 -0.99499789 -0.9833159 -0.98664722 -0.99675647 -0.99498295 -0.99750464 -0.98235469 -0.97864633 -0.98989698 23 "STANDING"
0.27938102 -0.0097874939 -0.10399317 0.91760634 -0.1694527 -0.26606078 -0.028612302 -0.074492515 0.08432741 -0.99320288 -0.97231012 -0.97703943 -0.99696383 -0.98801698 -0.98828982 -0.98151681 -0.97254086 -0.98539631 23 "STANDING"
0.27832432 -0.011663156 -0.10979518 0.91828257 -0.16490475 -0.26429165 -0.028636845 -0.075629911 0.090524902 -0.99445177 -0.97136765 -0.98101352 -0.99892545 -0.98207149 -0.99261526 -0.98974784 -0.97956906 -0.98906479 23 "STANDING"
0.27450352 -0.023688492 -0.11873899 0.91815556 -0.16279536 -0.26541137 -0.019079687 -0.074841166 0.088740812 -0.99530948 -0.98121315 -0.97909627 -0.99881198 -0.99399135 -0.98943882 -0.98152882 -0.98062744 -0.98411101 23 "STANDING"
0.27554923 -0.022234499 -0.10919676 0.9170194 -0.166356 -0.26893181 -0.020715824 -0.075790157 0.08608827 -0.99350898 -0.97738806 -0.96895196 -0.99549994 -0.98446635 -0.98485182 -0.97418733 -0.97913789 -0.983605 23 "STANDING"
0.29574569 0.0053528258 -0.076135839 0.91681803 -0.16926152 -0.26872599 -0.18473604 0.0093398986 0.07377547 -0.97932965 -0.873039 -0.90541381 -0.99374063 -0.99221262 -0.97911583 -0.62478168 -0.8155529 -0.92205683 23 "STANDING"
0.21882692 0.022987008 0.080110957 0.93389026 0.1646688 0.13582022 -0.057294283 -0.14548077 0.16910881 -0.95526849 -0.87030342 -0.70284972 -0.9168328 -0.87986034 -0.5675781 -0.98347061 -0.84118841 -0.94448723 23 "SITTING"
0.27140206 -0.01183758 -0.08919334 0.91497851 0.18770762 0.20434651 -0.050978501 -0.20221607 0.1529299 -0.98737574 -0.94589262 -0.91415755 -0.97852782 -0.97142061 -0.87634017 -0.98901795 -0.9778923 -0.9771949 23 "SITTING"
0.27479126 -0.014414552 -0.11025319 0.91229644 0.1914032 0.21361275 -0.037510706 -0.16893453 0.12290745 -0.97697249 -0.96139105 -0.96216708 -0.995021 -0.99491851 -0.98470619 -0.98577838 -0.98055513 -0.98416972 23 "SITTING"
0.27791534 -0.016195414 -0.11841212 0.91153967 0.19263228 0.21175453 -0.027349563 -0.1224464 0.10024169 -0.97901696 -0.97449018 -0.96568746 -0.99523924 -0.99436541 -0.98778489 -0.98990184 -0.97641774 -0.98679504 23 "SITTING"
0.28149454 -0.018005889 -0.12017608 0.91190835 0.19316345 0.20772259 -0.025847591 -0.079318238 0.083380767 -0.99643388 -0.99456917 -0.98631831 -0.99529448 -0.99856771 -0.97434392 -0.99667046 -0.99225224 -0.99681783 23 "SITTING"
0.28055587 -0.018443463 -0.11064759 0.91320828 0.19282627 0.20350787 -0.027036487 -0.066468649 0.079459863 -0.99697173 -0.99785078 -0.99416156 -0.99762135 -0.99875571 -0.9932405 -0.9990087 -0.9965672 -0.99833799 23 "SITTING"
0.27853922 -0.01756277 -0.10911691 0.91378195 0.19220344 0.20247369 -0.027380403 -0.063251825 0.081047907 -0.99604171 -0.99839766 -0.99578719 -0.99924916 -0.99736588 -0.99806164 -0.99927883 -0.99746086 -0.99750566 23 "SITTING"
0.27932983 -0.016454778 -0.11020959 0.91417585 0.19195597 0.2019979 -0.028175425 -0.067846338 0.084523817 -0.99646888 -0.99984424 -0.99657242 -0.99872747 -0.99847177 -0.99849852 -0.99951952 -0.99661288 -0.99805884 23 "SITTING"
0.27926115 -0.017547621 -0.11113471 0.91485408 0.19227081 0.20132516 -0.02804056 -0.071937059 0.087242923 -0.99813896 -0.99605217 -0.99598295 -0.99775555 -0.99877129 -0.99685932 -0.99896441 -0.99630972 -0.99903191 23 "SITTING"
0.27784935 -0.018109759 -0.11136876 0.91520025 0.19200648 0.20033995 -0.027455983 -0.075425654 0.086913821 -0.99892523 -0.99337009 -0.99080907 -0.99941348 -0.99807734 -0.99656601 -0.99852253 -0.99545234 -0.99877264 23 "SITTING"
0.27984725 -0.017609213 -0.11162843 0.91553962 0.19137241 0.19887703 -0.026832348 -0.072449973 0.085693069 -0.9987721 -0.99250503 -0.9879606 -0.99748547 -0.99840685 -0.99294175 -0.99815308 -0.99472426 -0.99844118 23 "SITTING"
0.2787927 -0.017170845 -0.10842786 0.91632994 0.19111758 0.19760875 -0.027669879 -0.070439944 0.08623206 -0.99717663 -0.99302227 -0.99309766 -0.99790561 -0.99925222 -0.99602019 -0.99738035 -0.99592004 -0.99823251 23 "SITTING"
0.27752454 -0.016888367 -0.10577462 0.91662006 0.19119984 0.19759985 -0.028335272 -0.074481135 0.086905774 -0.99770318 -0.99604621 -0.99570594 -0.99945067 -0.9994468 -0.99798116 -0.99772613 -0.99697019 -0.99902168 23 "SITTING"
0.27605536 -0.017050573 -0.105154 0.91664489 0.19120726 0.19859543 -0.027218371 -0.0744036 0.086643776 -0.99828489 -0.99764993 -0.99595775 -0.99926299 -0.99958577 -0.9950481 -0.99824362 -0.99730581 -0.99942562 23 "SITTING"
0.27427611 -0.016866821 -0.10857249 0.91607166 0.19122028 0.1996605 -0.027777735 -0.073482813 0.086175784 -0.99692698 -0.99759174 -0.99441367 -0.9969528 -0.99904823 -0.99662783 -0.99812806 -0.99665207 -0.99894969 23 "SITTING"
0.2769488 -0.016244784 -0.10881554 0.91498444 0.19145907 0.19976627 -0.027601691 -0.07400734 0.085786091 -0.99687815 -0.99704843 -0.99296991 -0.99771342 -0.99880315 -0.99816792 -0.99792335 -0.99638897 -0.99778083 23 "SITTING"
0.27802241 -0.017038476 -0.10677689 0.91475254 0.19193517 0.19990736 -0.027124001 -0.075324971 0.085940794 -0.99763401 -0.99538585 -0.99325214 -0.99895405 -0.99834431 -0.9970317 -0.99801982 -0.99696086 -0.9982962 23 "SITTING"
0.28063893 -0.02204457 -0.10398527 0.91502039 0.19209057 0.20042089 -0.052412546 -0.1191655 0.12279914 -0.97822382 -0.95661519 -0.97663015 -0.99939072 -0.99873829 -0.99803432 -0.92318309 -0.89550098 -0.91995838 23 "SITTING"
0.25167783 -0.018091818 -0.22143795 0.9744422 0.038813695 -0.039715774 -0.28414884 0.18675272 -0.50930088 -0.94527372 -0.79743937 -0.89428943 -0.87923805 -0.78641174 -0.55900533 -0.95647434 -0.88867698 -0.88589006 23 "SITTING"
0.26957555 -0.0064227542 -0.14535079 0.96837781 0.031910144 -0.095522134 -0.20440459 0.19198673 -0.2784882 -0.97866631 -0.94437063 -0.9017548 -0.94955044 -0.93485905 -0.90766831 -0.92538514 -0.93080835 -0.86634221 23 "SITTING"
0.28408296 -0.019348169 -0.11378312 0.96363339 0.040273933 -0.10771109 -0.10896189 0.051064034 -0.065074331 -0.99211593 -0.98961458 -0.95879121 -0.98606371 -0.99094379 -0.98507828 -0.94628342 -0.95691315 -0.91280226 23 "SITTING"
0.2767775 -0.01550551 -0.11229013 0.96584984 0.038938966 -0.11070482 -0.048125261 -0.034905318 0.060364514 -0.99485996 -0.99090606 -0.96053372 -0.99714038 -0.99550803 -0.97869396 -0.97251705 -0.96827566 -0.9575724 23 "SITTING"
0.27830391 -0.017020159 -0.10596972 0.96559237 0.039652861 -0.11189522 -0.021436096 -0.077632038 0.11101065 -0.99571164 -0.99143273 -0.97029591 -0.99838135 -0.99546205 -0.98775378 -0.98996306 -0.9787156 -0.98884856 23 "SITTING"
0.2744545 -0.017372161 -0.11879962 0.96551383 0.039885895 -0.11146156 -0.015357251 -0.095287981 0.11591063 -0.99704305 -0.99136209 -0.9686921 -0.99824848 -0.9971743 -0.99135784 -0.9950504 -0.98009985 -0.99506823 23 "SITTING"
0.27575807 -0.013851446 -0.10929707 0.96466839 0.040057812 -0.11437283 -0.017722758 -0.082502697 0.10441131 -0.99640572 -0.99025968 -0.96121176 -0.99769801 -0.99674825 -0.98283713 -0.99301675 -0.97705401 -0.9917614 23 "SITTING"
0.27955217 -0.012937323 -0.094528223 0.96432832 0.042065237 -0.1146199 -0.023710414 -0.080578023 0.096478634 -0.99589747 -0.98863808 -0.96794533 -0.99804733 -0.99106074 -0.97722656 -0.99331063 -0.97390363 -0.9945687 23 "SITTING"
0.27701435 -0.013394426 -0.10112275 0.96466358 0.044631129 -0.11061602 -0.024480795 -0.065044211 0.086627514 -0.99550146 -0.98401904 -0.93987879 -0.99759866 -0.99270381 -0.97516254 -0.99257228 -0.95619794 -0.98431242 23 "SITTING"
0.28044785 -0.011344684 -0.070351082 0.96472384 0.047160103 -0.10534629 -0.025680266 -0.054511446 0.083568908 -0.99432081 -0.9840749 -0.90508827 -0.99663037 -0.98971989 -0.95355918 -0.99268822 -0.95762445 -0.98507882 23 "SITTING"
0.282773 -0.014664831 -0.083408211 0.96600389 0.050623787 -0.090462787 -0.027857496 -0.087203384 0.089618479 -0.99550969 -0.98445734 -0.90244712 -0.99301846 -0.98714305 -0.9108154 -0.99474411 -0.97104057 -0.99381848 23 "SITTING"
0.27400381 -0.016586987 -0.13429178 0.96730967 0.052273098 -0.082231025 -0.029226166 -0.10983167 0.087571019 -0.99620501 -0.98941889 -0.9663035 -0.99876675 -0.99731867 -0.9720495 -0.9842251 -0.96829048 -0.99268727 23 "SITTING"
0.27303065 -0.013391741 -0.13024517 0.96620996 0.053068668 -0.091352749 -0.027332552 -0.086208179 0.085366618 -0.99469131 -0.98744129 -0.96116066 -0.99513754 -0.99302832 -0.95595532 -0.98200343 -0.96495531 -0.98772827 23 "SITTING"
0.2797267 -0.015737981 -0.10215289 0.96500528 0.055063776 -0.10003357 -0.026457068 -0.050467637 0.089333047 -0.99470132 -0.98497001 -0.94726868 -0.99721167 -0.99483732 -0.96722328 -0.99005138 -0.98068299 -0.98879285 23 "SITTING"
0.28004951 -0.018844675 -0.09687438 0.96547885 0.055571327 -0.09789588 -0.027585841 -0.069312078 0.090334092 -0.99629047 -0.98796778 -0.95981926 -0.99661833 -0.9976901 -0.96218436 -0.99377243 -0.97793155 -0.99528556 23 "SITTING"
0.27563896 -0.017568766 -0.11178759 0.96606844 0.054675293 -0.093793281 -0.026263873 -0.081589577 0.087638802 -0.99635553 -0.98990339 -0.97541331 -0.99943215 -0.99654786 -0.98780975 -0.9936515 -0.98116845 -0.9947702 23 "SITTING"
0.27556949 -0.017117727 -0.11365625 0.96573694 0.054217915 -0.095842799 -0.028347757 -0.074284346 0.086170681 -0.99532775 -0.99611236 -0.96622156 -0.99871823 -0.99915004 -0.98884774 -0.99255467 -0.98035668 -0.99445455 23 "SITTING"
0.27729664 -0.017016063 -0.11049184 0.96524313 0.054187651 -0.097986043 -0.029061854 -0.076533232 0.085234427 -0.99529889 -0.99524596 -0.9645026 -0.99852033 -0.99890615 -0.98590358 -0.99427061 -0.97929806 -0.99569224 23 "SITTING"
0.27713833 -0.01733339 -0.11047491 0.9649701 0.054370003 -0.098316984 -0.029630012 -0.060928069 0.084547079 -0.99431495 -0.98925205 -0.96918991 -0.99898414 -0.99815037 -0.98724748 -0.99251231 -0.95560981 -0.99306496 23 "SITTING"
0.27164725 -0.021867858 -0.086037198 0.96471862 0.05564105 -0.092884694 -0.041811937 -0.087343971 0.078038264 -0.96849435 -0.88228781 -0.72955636 -0.99774398 -0.9901616 -0.9322851 -0.9555644 -0.79094785 -0.90104882 23 "SITTING"
0.2637907 -0.08554648 -0.035752597 -0.36352484 0.46314262 0.90036652 0.050617754 -0.48671887 0.43428776 -0.73014061 -0.87687892 -0.78013236 -0.48201555 -0.85574827 -0.68036142 -0.97499358 -0.91871017 -0.8942638 23 "LAYING"
0.34226134 -0.034818489 -0.11394077 -0.38444111 0.42618663 0.93101419 0.036801203 -0.30527701 0.25240789 -0.90614977 -0.91707089 -0.98002028 -0.8173016 -0.90615087 -0.97668272 -0.97761053 -0.94145918 -0.92176274 23 "LAYING"
0.23690107 -0.017607399 -0.10244162 -0.35945153 0.41432448 0.927866 0.00096826542 -0.16212242 0.13592551 -0.98223308 -0.98003856 -0.98137767 -0.95697207 -0.99241297 -0.99636116 -0.97555243 -0.95836341 -0.96079061 23 "LAYING"
0.26445366 -0.027493035 -0.09808331 -0.37155393 0.41371702 0.93003909 -0.023532205 -0.081128483 0.081295271 -0.99180841 -0.97819396 -0.97591711 -0.97760425 -0.985565 -0.98146689 -0.98626441 -0.97722869 -0.98715958 23 "LAYING"
0.26456646 -0.030599036 -0.1020105 -0.37718496 0.40689596 0.93476773 -0.031887855 -0.059782389 0.063998942 -0.99299783 -0.99321198 -0.98276921 -0.99009951 -0.97017628 -0.97959574 -0.99425797 -0.98415363 -0.99755489 23 "LAYING"
0.27162751 -0.02536908 -0.10423147 -0.38164971 0.39856587 0.93752159 -0.029338998 -0.068016065 0.066309862 -0.99095801 -0.99193313 -0.98932053 -0.98733806 -0.97948817 -0.99619276 -0.99198355 -0.98411495 -0.99671161 23 "LAYING"
0.28615123 -0.018425864 -0.10393796 -0.38281346 0.39398043 0.93890094 -0.027484539 -0.063514717 0.07598876 -0.98331249 -0.98669744 -0.98853399 -0.98707172 -0.99106814 -0.99178797 -0.99025205 -0.97871337 -0.99554749 23 "LAYING"
0.26986302 -0.018741345 -0.10452849 -0.38039568 0.39309308 0.94061723 -0.028218316 -0.06194517 0.082876837 -0.97911782 -0.9873306 -0.98966576 -0.98493998 -0.99639368 -0.99506866 -0.99116806 -0.97822667 -0.99735188 23 "LAYING"
0.27439154 -0.022347988 -0.10496792 -0.38315566 0.39167627 0.94206539 -0.026955066 -0.076985646 0.085325556 -0.98263389 -0.99426076 -0.98954869 -0.97996834 -0.9896288 -0.99329108 -0.99459405 -0.98270221 -0.99777657 23 "LAYING"
0.29594718 -0.020877233 -0.10875328 -0.38363548 0.38852149 0.94276986 -0.027522549 -0.083930246 0.086209627 -0.9940789 -0.99494186 -0.99058582 -0.98338384 -0.9916677 -0.99876999 -0.99459735 -0.98181764 -0.99762598 23 "LAYING"
0.29034071 -0.017182118 -0.10960599 -0.37725407 0.38657347 0.94287578 -0.026768178 -0.073951384 0.084959661 -0.99117272 -0.98915558 -0.9894619 -0.9835803 -0.99586217 -0.99792576 -0.99447076 -0.97976434 -0.99753314 23 "LAYING"
0.27196629 -0.017461316 -0.10889814 -0.37324262 0.38655622 0.94281563 -0.027401211 -0.067064926 0.085606489 -0.98572665 -0.98925039 -0.99042627 -0.99051123 -0.99645437 -0.99707771 -0.99466534 -0.98044027 -0.99759088 23 "LAYING"
0.27428504 -0.018363556 -0.11058209 -0.37555595 0.38591647 0.94267729 -0.026395432 -0.079222316 0.085654394 -0.98280015 -0.98788216 -0.98472193 -0.98394767 -0.99298419 -0.99708504 -0.98537788 -0.96440505 -0.9936762 23 "LAYING"
0.27051564 -0.018686971 -0.10666052 -0.3776083 0.384914 0.94254905 -0.028049118 -0.070186931 0.086364986 -0.98029612 -0.98401189 -0.9797642 -0.99246067 -0.99646482 -0.99632178 -0.98460934 -0.96281337 -0.99347766 23 "LAYING"
0.29154806 -0.015810751 -0.10583456 -0.37858658 0.38422486 0.94306319 -0.022375391 -0.092526947 0.081945507 -0.96829673 -0.97645758 -0.98341383 -0.98785262 -0.99454769 -0.99404057 -0.98003712 -0.95939639 -0.99122444 23 "LAYING"
0.27296797 -0.034621663 -0.11375443 -0.36505632 0.49710325 0.8920282 0.19381344 -0.27940873 0.36116752 -0.87701046 -0.93601103 -0.91380961 -0.77640914 -0.91834202 -0.90610705 -0.91565375 -0.93838592 -0.90213056 23 "LAYING"
0.3056809 -0.028886251 -0.094048729 -0.37036555 0.4855757 0.88982385 0.085481746 -0.20616741 0.20303938 -0.96465499 -0.97695725 -0.96107211 -0.92246827 -0.97843646 -0.96523127 -0.9390376 -0.9585383 -0.93805559 23 "LAYING"
0.27411049 -0.024284287 -0.10114721 -0.35920247 0.47909062 0.89405889 0.013686568 -0.15169622 0.11226481 -0.98674838 -0.98911886 -0.9758729 -0.99161613 -0.97859719 -0.97133968 -0.95722678 -0.9626851 -0.97021138 23 "LAYING"
0.28597071 -0.018756165 -0.10976672 -0.35984538 0.47478885 0.89720575 -0.027729667 -0.085857456 0.071962956 -0.97607041 -0.98969406 -0.98326229 -0.98552913 -0.99378747 -0.99643184 -0.9825564 -0.96126329 -0.99133895 23 "LAYING"
0.28050159 -0.018548252 -0.10502439 -0.35742693 0.47367439 0.89710088 -0.036642126 -0.071841003 0.064914515 -0.96827518 -0.98709154 -0.97866335 -0.98031223 -0.99761945 -0.99221714 -0.98616124 -0.96393498 -0.99354046 23 "LAYING"
0.25987908 -0.019430623 -0.10158531 -0.35827174 0.47277353 0.89847426 -0.036063689 -0.077124469 0.07205411 -0.97215781 -0.98701065 -0.97824387 -0.98237902 -0.99511176 -0.9882057 -0.98372352 -0.95567644 -0.99154732 23 "LAYING"
0.29038243 -0.011005859 -0.11948951 -0.36059228 0.47242507 0.89912345 -0.034660886 -0.054769077 0.078058058 -0.97281794 -0.98105499 -0.97572048 -0.99095841 -0.99466285 -0.99096257 -0.98056881 -0.95634216 -0.99429358 23 "LAYING"
0.26098042 -0.016978053 -0.10795856 -0.35774479 0.47527797 0.89601664 -0.03462247 -0.051561586 0.082611816 -0.96302837 -0.96652817 -0.96435374 -0.98236508 -0.98650175 -0.98217653 -0.98562512 -0.97150367 -0.99704503 23 "LAYING"
0.26064491 -0.023579166 -0.10013711 -0.36439378 0.47465296 0.89677497 -0.030717498 -0.073235996 0.085667456 -0.96121867 -0.97985798 -0.97794143 -0.95498935 -0.9822347 -0.97813104 -0.98840749 -0.96537354 -0.99575734 23 "LAYING"
0.27447866 -0.019022276 -0.10807863 -0.37070343 0.47100993 0.89921374 -0.027417033 -0.078335936 0.085970952 -0.96755858 -0.98574263 -0.98618041 -0.98000406 -0.99115872 -0.99234459 -0.99044063 -0.965609 -0.99499958 23 "LAYING"
0.27275318 -0.01889142 -0.10436582 -0.37216613 0.46958996 0.9001204 -0.026317673 -0.082868752 0.087146142 -0.96863842 -0.98801984 -0.98169216 -0.9762349 -0.99415803 -0.98758108 -0.9906242 -0.9681178 -0.99643874 23 "LAYING"
0.28392296 -0.018310427 -0.10867296 -0.3728392 0.46858027 0.90167499 -0.026524363 -0.078901859 0.087096542 -0.97114337 -0.98843947 -0.98479403 -0.97703888 -0.99561045 -0.99285648 -0.99112966 -0.97006624 -0.99792976 23 "LAYING"
0.28438499 -0.017926524 -0.10645947 -0.37136729 0.46776952 0.90172232 -0.024744393 -0.088403968 0.088424278 -0.96364169 -0.98658557 -0.9870181 -0.98083372 -0.9950518 -0.99558589 -0.98952061 -0.96884979 -0.99706655 23 "LAYING"
0.29650818 -0.015841751 -0.10801154 -0.36806427 0.46768531 0.90173692 -0.027341306 -0.074320076 0.086207366 -0.96006892 -0.98125454 -0.98092704 -0.96367774 -0.99298495 -0.99431703 -0.98697931 -0.96313762 -0.99481238 23 "LAYING"
0.27254371 -0.01845352 -0.10618276 -0.36238554 0.46831176 0.90175789 -0.02981148 -0.066120444 0.084498763 -0.96367047 -0.97931714 -0.98141593 -0.97007731 -0.99215414 -0.99185527 -0.98948511 -0.96728187 -0.99591021 23 "LAYING"
0.27429951 -0.01878385 -0.10675934 -0.36339774 0.46747925 0.90251744 -0.026823892 -0.072220387 0.085421805 -0.96755488 -0.98424213 -0.98049999 -0.97626821 -0.99191506 -0.99051615 -0.99161699 -0.96863451 -0.99660393 23 "LAYING"
0.2736859 -0.016596767 -0.1086336 -0.36478189 0.46671404 0.90288947 -0.026137988 -0.076815078 0.086188813 -0.96882864 -0.98895171 -0.98514089 -0.97926524 -0.99604732 -0.99364458 -0.98938516 -0.96434852 -0.99581234 23 "LAYING"
0.29261161 -0.013115 -0.11273548 -0.36421179 0.4675081 0.90242637 -0.027864819 -0.069667687 0.085279777 -0.95608527 -0.97807388 -0.98179924 -0.97110204 -0.99167947 -0.99165536 -0.98181776 -0.95525724 -0.99556041 23 "LAYING"
0.13105294 -0.036104586 -0.17833592 0.95104748 -0.16661774 -0.13993602 -0.46301806 0.18130361 0.33642746 -0.2654818 -0.22937422 0.030446748 -0.94584079 -0.96351128 -0.8601319 -0.470168 0.089153382 -0.25500649 23 "WALKING"
0.21612344 -0.021946442 -0.070257102 0.93979349 -0.1682191 -0.16495764 -0.23886056 -0.049581814 0.20349025 -0.29053303 -0.22147647 0.067278802 -0.98187877 -0.9724484 -0.94826296 -0.49004699 0.069169266 -0.28107908 23 "WALKING"
0.33485754 -0.017885698 -0.081526956 0.93707422 -0.16930431 -0.16893796 -0.12961773 -0.10326994 0.16515378 -0.32031355 -0.10932416 0.10796884 -0.98584861 -0.9826203 -0.97970238 -0.4640755 0.15963397 -0.28035388 23 "WALKING"
0.3352014 -0.041692729 -0.16124589 0.93328487 -0.17170214 -0.16939056 -0.071188277 0.024767492 0.16121225 -0.30245835 0.010543074 0.18533191 -0.98466186 -0.97248694 -0.96526231 -0.45426891 0.34892526 -0.21840692 23 "WALKING"
0.23619534 -0.044863408 -0.19182798 0.93203003 -0.17892367 -0.18373203 -0.0095948281 -0.052658927 0.049658446 -0.3249416 -0.040385152 0.256511 -0.98745444 -0.97636407 -0.9036023 -0.49722496 0.43982674 -0.13676767 23 "WALKING"
0.22792024 -0.033945641 -0.094711063 0.92975871 -0.1870723 -0.20119494 0.023830959 -0.14334245 -0.0025009197 -0.36774156 -0.060710963 0.19014789 -0.98311535 -0.96884965 -0.94620068 -0.52640147 0.36986501 -0.16577437 23 "WALKING"
0.27135935 0.00034368607 -0.04816691 0.92896028 -0.19226488 -0.19274986 0.012382848 -0.11629629 0.046463778 -0.41354382 -0.09448845 0.14530145 -0.98807837 -0.98141668 -0.89978315 -0.52604489 0.31757747 -0.27010968 23 "WALKING"
0.27468951 0.0062906341 -0.065944033 0.93016984 -0.18427272 -0.16951671 -0.027003226 -0.084362201 0.081647201 -0.41817485 -0.1891423 0.13676045 -0.99274914 -0.95042282 -0.92135563 -0.51597476 0.30126646 -0.35956835 23 "WALKING"
0.30256464 -0.0092418704 -0.078388609 0.93056786 -0.17190418 -0.1562467 -0.062181831 0.0079887826 0.10970817 -0.38676572 -0.26020013 0.087894046 -0.98664757 -0.96219755 -0.97421963 -0.49670362 0.22531622 -0.47507539 23 "WALKING"
0.30881889 -0.023016838 -0.11154609 0.93560269 -0.16517373 -0.14868136 -0.0065684491 -0.069825468 0.066229711 -0.38882089 -0.2795529 0.10558516 -0.97899745 -0.97269024 -0.96831268 -0.54804581 0.20748919 -0.40070747 23 "WALKING"
0.25291028 -0.029169055 -0.12831299 0.93924266 -0.16916698 -0.14727936 0.0099606413 -0.13386654 0.085752333 -0.41168087 -0.26852438 0.078616393 -0.99299816 -0.96432463 -0.96572857 -0.54295318 0.13509905 -0.35891311 23 "WALKING"
0.25069928 2.7915929e-05 -0.074771047 0.9376559 -0.17384523 -0.15003115 -0.036098826 -0.072409502 0.11802583 -0.38281573 -0.20361023 0.091839403 -0.98761426 -0.97597088 -0.95494915 -0.50635119 0.10134421 -0.35831622 23 "WALKING"
0.25678902 0.0052658949 -0.081841573 0.93968385 -0.16998617 -0.13842517 -0.028269771 -0.11850669 0.1139523 -0.32678794 -0.18678913 0.22614204 -0.9795533 -0.97638319 -0.91408682 -0.50908744 0.24845347 -0.2935364 23 "WALKING"
0.29969761 -0.011353404 -0.1530904 0.93972261 -0.16854174 -0.13824108 -0.02186883 -0.062580665 0.11572091 -0.30281939 -0.18102755 0.30176296 -0.98141673 -0.99147681 -0.89897998 -0.48392253 0.36162994 -0.2672203 23 "WALKING"
0.37946867 -0.016800624 -0.12313529 0.93761036 -0.16910966 -0.16205313 0.0032581086 -0.050439461 0.024033133 -0.31798664 -0.18304308 0.26316195 -0.98746254 -0.98968804 -0.89271831 -0.48492142 0.28724537 -0.18400689 23 "WALKING"
0.19618648 -0.016030332 -0.2104497 0.95126523 -0.16857828 -0.11377293 -0.4299086 0.16892853 0.26282741 -0.31476966 -0.15573071 0.035904055 -0.95862266 -0.97627899 -0.8303071 -0.60045931 0.19151355 -0.30038736 23 "WALKING"
0.18791975 -0.022493079 -0.11432009 0.93691511 -0.16762609 -0.13906086 -0.21319413 -0.13001265 0.19527685 -0.28520287 -0.0014381119 0.1633969 -0.96108207 -0.98296484 -0.91291269 -0.56200729 0.40953829 -0.19770606 23 "WALKING"
0.26773609 -0.0097090915 -0.095768237 0.92765134 -0.17737114 -0.14208815 -0.059244064 -0.15494862 0.16090012 -0.2770559 -0.047384607 0.21022943 -0.98559623 -0.95388301 -0.9451482 -0.55186727 0.29615794 -0.21881683 23 "WALKING"
0.37952137 0.0069220615 -0.075946469 0.92699948 -0.18559498 -0.14671819 0.0069188757 -0.053399647 0.01701483 -0.25115148 -0.12839845 0.24577709 -0.98297432 -0.97116028 -0.94373229 -0.53679963 0.28731253 -0.18155147 23 "WALKING"
0.36947685 0.0011796185 -0.13183049 0.93724491 -0.17623767 -0.141267 -0.024544673 -0.11147024 -0.013185535 -0.26111943 -0.14695544 0.26681351 -0.95640989 -0.94125582 -0.92280049 -0.5212285 0.46707407 -0.17741041 23 "WALKING"
0.26272713 -0.002377351 -0.17925193 0.94343537 -0.16492046 -0.13503471 -0.015269987 -0.037649037 0.10367049 -0.2864927 -0.19126269 0.21873952 -0.97994091 -0.97954843 -0.95523761 -0.53539356 0.37872924 -0.21852805 23 "WALKING"
0.26819376 -0.012730069 -0.093652628 0.94419001 -0.1587575 -0.14252678 -0.011713496 -0.013529289 0.15682736 -0.38369784 -0.20389739 0.14800031 -0.98123535 -0.97279061 -0.9660382 -0.5012925 0.17828866 -0.30512582 23 "WALKING"
0.23419257 -0.038409842 -0.053538053 0.95160423 -0.1578156 -0.1379267 -0.019832053 -0.089103783 0.13817497 -0.41055141 -0.16323953 0.16643613 -0.97456295 -0.96739776 -0.94300949 -0.51535434 0.3616778 -0.36999284 23 "WALKING"
